method,scope,repeat,fold,auc,bce,f1,balanced_accuracy,selected_encoder_epoch,selected_classifier_epoch,selected_dsls_epoch,selected_csda_epoch,selected_icdm_epoch,threshold_hc,dsls_singular1,dsls_singular2,dsls_singular3,dsls_shared_energy_fraction,dsls_asd_score_mean,dsls_asd_score_std,dsls_hc_score_mean,dsls_hc_score_std,dsls_std_floor,dsls_parameter_l2,dsls_mean_abs_delta,csda_num_sites,csda_cross_site_positive_pairs,csda_cross_site_same_y_cos,csda_same_site_same_y_cos,csda_opposite_y_cos,csda_site_retrieval_accuracy,csda_profile_std_floor,csda_projection_l2,csda_head_l2,csda_mean_abs_delta,icdm_mean_abs_roi_prompt,icdm_mean_abs_edge_log_gate,icdm_mean_edge_factor,icdm_std_edge_factor,icdm_factor_min,icdm_factor_max,icdm_fraction_gt1,icdm_mean_abs_fc_change,icdm_down_l2,icdm_up_l2,task_seconds,n_test,status
baseline,internal_fold,6,4,0.7981366459627329,0.5693286387059942,0.6829268292682927,0.7091097308488613,6.0,14.0,nan,nan,nan,0.4430806040763855,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,652.162924528122,88,PASS
dsls,internal_fold,6,4,0.7981366459627329,0.5693286370384372,0.6829268292682927,0.7091097308488613,6.0,14.0,0.0,nan,nan,0.4430806338787079,835.2134399414062,673.5266723632812,623.0714111328125,0.0571155846118927,0.35280290246009827,1.2873338460922241,-8.814718626126705e-07,0.9999820590019226,0.021832931041717532,2.0681099891662598,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,652.162924528122,88,PASS
csda,internal_fold,6,4,0.796583850931677,0.5628251316084832,0.5833333333333333,0.6687370600414079,6.0,14.0,nan,67.0,nan,0.38028037548065186,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0,206540.0,0.023951418697834015,0.048959534615278244,-0.013473233208060265,0.25964391231536865,0.0015247300267219545,7.982178211212158,0.41601330041885376,0.09380091726779938,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,652.162924528122,88,PASS
icdm,internal_fold,6,4,0.8002070393374742,0.5623693396258002,0.675,0.7101449275362319,6.0,14.0,nan,nan,149.0,0.41665780544281006,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.08697193115949631,0.0769820362329483,1.0777508020401,0.03889919072389603,0.904837429523468,1.1051709651947021,0.9562349915504456,0.01625010371208191,9.759255409240723,7.188918113708496,652.162924528122,88,PASS
baseline,internal_fold,6,5,0.7929423975090815,0.5703350976216897,0.7551020408163265,0.7228853139595226,28.0,16.0,nan,nan,nan,0.50944983959198,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,219.64625716209412,88,PASS
dsls,internal_fold,6,5,0.7929423975090815,0.5703350963271963,0.7551020408163265,0.7228853139595226,28.0,16.0,0.0,nan,nan,0.50944983959198,766.6591186523438,664.6273193359375,634.6729736328125,0.04912964254617691,0.19960051774978638,1.2984875440597534,3.128773755634029e-07,0.9999831914901733,0.02025635540485382,2.0340285301208496,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,219.64625716209412,88,PASS
csda,internal_fold,6,5,0.7929423975090815,0.5703350963271963,0.7551020408163265,0.7228853139595226,28.0,16.0,nan,0.0,nan,0.50944983959198,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0,206680.0,0.01858951896429062,0.07500619441270828,0.023427197709679604,0.18249258399009705,0.0013282205909490585,7.655467987060547,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,219.64625716209412,88,PASS
icdm,internal_fold,6,5,0.7929423975090815,0.5703350963271963,0.7551020408163265,0.7228853139595226,28.0,16.0,nan,nan,0.0,0.50944983959198,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,5.556264877319336,0.0,219.64625716209412,88,PASS
baseline,internal_fold,6,6,0.6632070576024909,0.6931480088987443,0.673076923076923,0.6040477426050856,25.0,51.0,nan,nan,nan,0.5855438113212585,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,257.59108805656433,88,PASS
dsls,internal_fold,6,6,0.6632070576024909,0.6931480084667251,0.673076923076923,0.6040477426050856,25.0,51.0,0.0,nan,nan,0.5855438113212585,749.4345092773438,657.6961059570312,532.504150390625,0.04270413890480995,0.5702736377716064,1.4280900955200195,-5.69346582324215e-07,0.999984085559845,0.020198772847652438,1.965240240097046,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,257.59108805656433,88,PASS
csda,internal_fold,6,6,0.6652828230409964,0.6934638030466612,0.6601941747572816,0.5934094447327453,25.0,51.0,nan,32.0,nan,0.5809176564216614,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.0,206160.0,0.017240384593605995,0.04023071750998497,-0.004201909527182579,0.21364985406398773,0.0014305002056062223,7.834590435028076,0.17596128582954407,0.031288739293813705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,257.59108805656433,88,PASS
icdm,internal_fold,6,6,0.6632070576024909,0.6931480084667251,0.673076923076923,0.6040477426050856,25.0,51.0,nan,nan,0.0,0.5855438113212585,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,5.546140193939209,0.0,257.59108805656433,88,PASS
baseline,internal_fold,6,7,0.6274001037882719,0.6658942624578266,0.6666666666666665,0.5918526206538661,41.0,26.0,nan,nan,nan,0.5467422008514404,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,668.8593792915344,88,PASS
dsls,internal_fold,6,7,0.6222106901920083,0.6733797529164979,0.6346153846153846,0.5583809029579657,41.0,26.0,72.0,nan,nan,0.5389657616615295,824.8295288085938,692.4082641601562,542.9761352539062,0.04751116409897804,0.1570703238248825,1.3409934043884277,3.148830103327782e-07,0.9999834299087524,0.019148470461368562,1.9496906995773315,0.1175285130739212,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,668.8593792915344,88,PASS
csda,internal_fold,6,7,0.6320705760249092,0.6609139685334982,0.6788990825688074,0.588738972496108,41.0,26.0,nan,67.0,nan,0.5536623001098633,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0,206326.0,0.03489217534661293,0.05204636976122856,-0.025844834744930267,0.28486645221710205,0.001310829073190689,7.966334342956543,0.4233248829841614,0.09631519764661789,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,668.8593792915344,88,PASS
icdm,internal_fold,6,7,0.6279190451478983,0.6703920358766058,0.6666666666666665,0.5918526206538661,41.0,26.0,nan,nan,76.0,0.5515120625495911,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.09396028518676758,0.093706876039505,1.0983072519302368,0.013129510916769505,0.9054616689682007,1.1051709651947021,0.9997820258140564,0.016389142721891403,7.925559997558594,5.221582412719727,668.8593792915344,88,PASS
baseline,internal_fold,6,8,0.6995329527763363,0.6366014177155095,0.7272727272727273,0.6878567721847431,9.0,15.0,nan,nan,nan,0.494772344827652,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,955.833122253418,88,PASS
dsls,internal_fold,6,8,0.6959003632589518,0.6343035765785247,0.627906976744186,0.6408925791385574,9.0,15.0,149.0,nan,nan,0.4229220747947693,773.534912109375,648.7862548828125,523.9849853515625,0.04460940137505531,-0.11607570201158524,1.4759712219238281,6.387913344951812e-07,0.9999836087226868,0.019494092464447024,2.47440767288208,0.18922965228557587,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,955.833122253418,88,PASS
csda,internal_fold,6,8,0.6756616502335235,0.6598053960708969,0.6666666666666666,0.6193565127140633,9.0,15.0,nan,133.0,nan,0.4836907386779785,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0,206690.0,0.12147403508424759,0.12998396158218384,-0.10312632471323013,0.34272995591163635,0.0013471984304487706,8.265192985534668,1.0025582313537598,0.3689626455307007,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,955.833122253418,88,PASS
icdm,internal_fold,6,8,0.6974571873378308,0.6368740157753355,0.7272727272727273,0.6878567721847431,9.0,15.0,nan,nan,77.0,0.4931778609752655,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.08919855952262878,0.08781594783067703,1.091742753982544,0.02128797024488449,0.9048393964767456,1.1051709651947021,0.9947416186332703,0.016016749665141106,7.977240085601807,5.11208438873291,955.833122253418,88,PASS
baseline,internal_fold,6,9,0.6959003632589518,0.6371814288450763,0.6666666666666666,0.6331084587441619,40.0,56.0,nan,nan,nan,0.4778556227684021,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,468.1410357952118,88,PASS
dsls,internal_fold,6,9,0.6907109496626882,0.651147325203701,0.6526315789473683,0.6224701608718215,40.0,56.0,62.0,nan,nan,0.44469863176345825,783.6265258789062,671.1007690429688,601.5478515625,0.049196090549230576,0.2759721577167511,1.3127604722976685,4.823526182917703e-07,0.9999833703041077,0.019448985159397126,1.9661182165145874,0.0940772145986557,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,468.1410357952118,88,PASS
csda,internal_fold,6,9,0.6933056564608199,0.6468219894522591,0.6981132075471698,0.6253243383497665,40.0,56.0,nan,137.0,nan,0.5721831321716309,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0,207306.0,0.07323092967271805,0.09043487906455994,-0.05910355597734451,0.4169139564037323,0.0013893796131014824,8.169182777404785,0.9599478840827942,0.27242311835289,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,468.1410357952118,88,PASS
icdm,internal_fold,6,9,0.6959003632589518,0.6371814285218438,0.6666666666666666,0.6331084587441619,40.0,56.0,nan,nan,0.0,0.4778555929660797,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,5.4865312576293945,0.0,468.1410357952118,88,PASS
baseline,internal_oof,6,all,0.7096566136064602,0.6265046753311547,0.6702937976060935,0.6562704780578417,27.3,34.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,480.35170505046847,882,PASS
dsls,internal_oof,6,all,0.7088000825572096,0.6284693486602457,0.651006711409396,0.6477077474781352,27.3,34.8,43.2,nan,nan,nan,781.9772033691406,674.5974670410156,578.1920654296875,0.048170074820518494,0.08405060842633247,1.343975055217743,1.27131505722744e-07,0.9999833524227142,0.019687647223472597,2.087362051010132,0.05524987280368805,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,480.35170505046847,882,PASS
csda,internal_oof,6,all,0.7094244214545549,0.6276881087721157,0.6798336798336798,0.6476974278269394,27.3,34.8,nan,63.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.9,206701.2,0.03882251437753439,0.061494475603103636,-0.0234461166895926,0.2694362014532089,0.001374525921419263,7.950613641738892,0.41514238715171814,0.11160957645624876,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,480.35170505046847,882,PASS
icdm,internal_oof,6,all,0.7098733262815717,0.6262862799239417,0.6695747001090512,0.6564046335233868,27.3,34.8,nan,nan,30.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.027013077586889266,0.025850486010313034,1.026780080795288,0.007331667188555002,0.9715138494968414,1.0315512895584107,0.2950758635997772,0.004865599609911442,6.43908724784851,1.7522584915161132,480.35170505046847,882,PASS
baseline,caltech,6,external,0.6842105263157895,0.6367215438130015,0.6500000000000001,0.6198830409356726,31.0,28.0,nan,nan,nan,0.5157293081283569,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,621.8586690425873,37,PASS
dsls,caltech,6,external,0.6871345029239766,0.6399142109731359,0.5714285714285714,0.5964912280701754,31.0,28.0,149.0,nan,nan,0.48759976029396057,784.90087890625,742.823974609375,628.4527587890625,0.04738215357065201,0.4658275842666626,1.2695797681808472,-1.568150764796883e-07,0.9999775290489197,0.01876828521490097,2.4857497215270996,0.1865953654050827,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,621.8586690425873,37,PASS
csda,caltech,6,external,0.6257309941520468,0.6675016930133775,0.5555555555555555,0.5687134502923976,31.0,28.0,nan,106.0,nan,0.4940691292285919,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0,286122.0,0.06579644232988358,0.07616875320672989,-0.04870835319161415,0.3203026354312897,0.001337932050228119,8.085580825805664,0.7456603646278381,0.20843765139579773,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,621.8586690425873,37,PASS
icdm,caltech,6,external,0.6812865497076024,0.6373077344474259,0.6153846153846154,0.5935672514619883,31.0,28.0,nan,nan,144.0,0.5136073231697083,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.09735193103551865,0.09648825973272324,1.1012991666793823,0.012850696220993996,0.904837429523468,1.1051709651947021,0.9986708164215088,0.016603268682956696,8.903435707092285,6.578278064727783,621.8586690425873,37,PASS
baseline,abide2,6,external,0.7334229115479116,0.6089118431679335,0.7342657342657344,0.6744778869778869,31.0,28.0,nan,nan,nan,0.5157293081283569,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,621.8586690425873,727,PASS
dsls,abide2,6,external,0.7303977272727273,0.611101606659995,0.7031847133757961,0.679691339066339,31.0,28.0,149.0,nan,nan,0.48759976029396057,784.90087890625,742.823974609375,628.4527587890625,0.04738215357065201,0.4658275842666626,1.2695797681808472,-1.568150764796883e-07,0.9999775290489197,0.01876828521490097,2.4857497215270996,0.1865953654050827,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,621.8586690425873,727,PASS
csda,abide2,6,external,0.7402794840294841,0.6028385170620117,0.7272727272727273,0.6901988636363636,31.0,28.0,nan,106.0,nan,0.4940691292285919,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0,286122.0,0.06579644232988358,0.07616875320672989,-0.04870835319161415,0.3203026354312897,0.001337932050228119,8.085580825805664,0.7456603646278381,0.20843765139579773,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,621.8586690425873,727,PASS
icdm,abide2,6,external,0.7338068181818183,0.6066970584761388,0.7332549941245594,0.6770423832923833,31.0,28.0,nan,nan,144.0,0.5136073231697083,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.09735193103551865,0.09648825973272324,1.1012991666793823,0.012850696220993996,0.904837429523468,1.1051709651947021,0.9986708164215088,0.016603268682956696,8.903435707092285,6.578278064727783,621.8586690425873,727,PASS
baseline,internal_fold,7,0,0.7152988855116515,0.6282875691701966,0.6436781609195402,0.6550151975683891,40.0,38.0,nan,nan,nan,0.4140382409095764,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,754.0211901664734,89,PASS
dsls,internal_fold,7,0,0.7152988855116515,0.6282875716955523,0.6436781609195402,0.6550151975683891,40.0,38.0,0.0,nan,nan,0.41403821110725403,767.6142578125,675.38037109375,566.3115844726562,0.046727750450372696,0.2152770757675171,1.3478952646255493,-3.091168423452473e-07,0.9999834895133972,0.019068805873394015,1.9231643676757812,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,754.0211901664734,89,PASS
csda,internal_fold,7,0,0.6727456940222898,0.6568659939094272,0.6136363636363638,0.6205673758865249,40.0,38.0,nan,110.0,nan,0.3863874673843384,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0,206686.0,0.07256679236888885,0.08504395186901093,-0.057468481361866,0.34866470098495483,0.0013720042072236538,8.049911499023438,0.7640882134437561,0.22259485721588135,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,754.0211901664734,89,PASS
icdm,internal_fold,7,0,0.7152988855116515,0.6307557659193335,0.6436781609195402,0.6550151975683891,40.0,38.0,nan,nan,149.0,0.4050217568874359,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.09842832386493683,0.09798983484506607,1.102970838546753,0.008653214201331139,0.9048380255699158,1.1051709651947021,0.9996886253356934,0.01716364175081253,8.865955352783203,6.609778881072998,754.0211901664734,89,PASS
baseline,internal_fold,7,1,0.8196555217831815,0.5257167963519438,0.6818181818181819,0.6881965552178319,35.0,42.0,nan,nan,nan,0.4245867133140564,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,595.841183423996,89,PASS
dsls,internal_fold,7,1,0.8196555217831815,0.5257167989290439,0.6818181818181819,0.6881965552178319,35.0,42.0,0.0,nan,nan,0.4245867133140564,757.2352294921875,680.702880859375,568.8399047851562,0.045946523547172546,0.2581884264945984,1.306559681892395,5.946675969425996e-07,0.9999830722808838,0.020111651718616487,1.9371165037155151,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,595.841183423996,89,PASS
csda,internal_fold,7,1,0.797872340425532,0.5418301941126845,0.7407407407407407,0.675531914893617,35.0,42.0,nan,149.0,nan,0.5380728840827942,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.0,206846.0,0.1007586121559143,0.1143207922577858,-0.08889472484588623,0.48367953300476074,0.0014492712914943697,8.125030517578125,1.0605217218399048,0.3475464880466461,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,595.841183423996,89,PASS
icdm,internal_fold,7,1,0.8196555217831815,0.5257167989290439,0.6818181818181819,0.6881965552178319,35.0,42.0,nan,nan,0.0,0.4245867133140564,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,5.574660778045654,0.0,595.841183423996,89,PASS
baseline,internal_fold,7,2,0.7106625258799172,0.6220452460537647,0.702127659574468,0.6801242236024845,42.0,36.0,nan,nan,nan,0.47985413670539856,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,504.8948006629944,88,PASS
dsls,internal_fold,7,2,0.7153209109730849,0.6205068274850958,0.6436781609195402,0.6495859213250518,42.0,36.0,55.0,nan,nan,0.45420530438423157,771.037841796875,668.1114501953125,570.4009399414062,0.046522099524736404,0.20162366330623627,1.3395920991897583,-1.991835603121217e-07,0.9999834895133972,0.0193181112408638,2.258822441101074,0.09646853059530258,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,504.8948006629944,88,PASS
csda,internal_fold,7,2,0.7091097308488613,0.6219799754631532,0.651685393258427,0.6485507246376812,42.0,36.0,nan,49.0,nan,0.469267338514328,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0,206666.0,0.024115262553095818,0.04117772728204727,-0.012433831579983234,0.231453999876976,0.0013602797873318196,7.885158538818359,0.2774975597858429,0.05428048595786095,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,504.8948006629944,88,PASS
icdm,internal_fold,7,2,0.7106625258799172,0.6220452489805606,0.702127659574468,0.6801242236024845,42.0,36.0,nan,nan,0.0,0.47985416650772095,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,5.537796497344971,0.0,504.8948006629944,88,PASS
baseline,internal_fold,7,3,0.734472049689441,0.6270652104549742,0.693069306930693,0.6423395445134576,48.0,86.0,nan,nan,nan,0.5504940152168274,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,230.35033655166626,88,PASS
dsls,internal_fold,7,3,0.734472049689441,0.6270652115161998,0.693069306930693,0.6423395445134576,48.0,86.0,0.0,nan,nan,0.5504940152168274,789.7938232421875,725.0867309570312,591.2783203125,0.05089506134390831,-0.12803132832050323,1.3121696710586548,7.170106641751772e-07,0.9999832510948181,0.01925204545259476,2.2917985916137695,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,230.35033655166626,88,PASS
csda,internal_fold,7,3,0.734472049689441,0.6270652115161998,0.693069306930693,0.6423395445134576,48.0,86.0,nan,0.0,nan,0.5504940152168274,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0,207438.0,0.02294750325381756,0.08519017696380615,0.02589186280965805,0.17507418990135193,0.0013375516980886461,7.736453056335449,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,230.35033655166626,88,PASS
icdm,internal_fold,7,3,0.734472049689441,0.6270652115161998,0.693069306930693,0.6423395445134576,48.0,86.0,nan,nan,0.0,0.5504940152168274,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,5.542389392852783,0.0,230.35033655166626,88,PASS
baseline,internal_fold,7,4,0.6909937888198758,0.6327782061006181,0.5476190476190477,0.5714285714285714,28.0,41.0,nan,nan,nan,0.39320671558380127,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,467.43765020370483,88,PASS
dsls,internal_fold,7,4,0.6909937888198758,0.632778205557733,0.5476190476190477,0.5714285714285714,28.0,41.0,0.0,nan,nan,0.39320674538612366,773.9943237304688,708.9398803710938,606.6774291992188,0.05075392872095108,-0.08027827739715576,1.315907597541809,-9.306096444561263e-07,0.9999831318855286,0.018582306802272797,2.1385653018951416,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,467.43765020370483,88,PASS
csda,internal_fold,7,4,0.693064182194617,0.6308707127462977,0.6666666666666667,0.6464803312629399,28.0,41.0,nan,13.0,nan,0.42287856340408325,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0,206968.0,0.006844859104603529,0.03747966140508652,0.002810032106935978,0.179525226354599,0.0013416126370429994,7.76159143447876,0.07109726965427399,0.015672827139496803,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,467.43765020370483,88,PASS
icdm,internal_fold,7,4,0.6904761904761906,0.6361694872308196,0.5813953488372093,0.5931677018633541,28.0,41.0,nan,nan,149.0,0.38975268602371216,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.09770385921001434,0.09677015990018845,1.1016100645065308,0.012710408307611942,0.9048400521278381,1.1051709651947021,0.9988600015640259,0.016606397926807404,8.905296325683594,6.56714391708374,467.43765020370483,88,PASS
